CCN,COMP_ITEM_ID,COMMODITY,LEAD_TIME,CFG,ITM_DESC,CHANNEL_ID,PRODUCT_ID,PRODUCT_NAME,SCHEDULER_NAME,DMND_WEEK_STRT_DATE,VRSN_WEEK_STRT_DATE,MRP_FCST_QTY,SUPPLY_CHAIN_TYPE,DW_PKG_UPD_DTS
E10000,M572C,CORD,10,POWERCORD_M572C,"CORD,PWR,250V,2.5A,1M,C5,ITL",2190,60148,TULIP17BDWBTX,KENNETH_HOGAN_ADAPTERS_POWERCORDS,29-10-2016,24-10-2015,0,CTO,02:40.4
E10000,750CJ,ODD Mechanical,13,750CJ_SCR,"SCR,M2X2MM,PHH,MSCR,NPL",2190,61707,TAHOEMTBTX,BTX_VOSTRO_DESKTOPS,06-08-2016,07-05-2016,678,BTO,32:44.2
C10000,XHR14,ODM Mechanical,13,"XHR14-KIT,CVR,LCD,GOLD,NT,TULIP14","KIT,CVR,LCD,GOLD,NT,TULIP14",5000960,60149,TULIP14SKLBTX,PHOAY_HOON_TAN (PERSONAL NB),23-07-2016,19-12-2015,202,CTO,02:40.4
C40000,96N9F,ODD,13,RMSD_HH_DVDRW_Bare,"ASSY,DVD+/-RW,16X,HH,BARE,HLDS",5000947,56527,AVALON7810CTO,LI_THENG_FOO,21-01-2017,30-04-2016,1,CTO,32:44.2
E10000,JNKWD,ADPT,13,Adapter_X65W_L6_3P_7.4_WW,"ADPT,AC,65W,LTON,3P,L6,E5",2190,53922,MAGELLAN14BTX,KENNETH_HOGAN_ADAPTERS_POWERCORDS,03-09-2016,23-01-2016,1,CTO,11:48.7
I10000,JGR1D,SSD_NB_DT,8,SSD_NB_2_5_512GB_SATA_S3,"SSDR,512G,S3,7MM,MICRON,M550",5000236,72665,PR42788AVALON3XL,CHAN_MENG_TAN,24-10-2015,26-09-2015,0,CTO,51:30.0
BRH,Y7XRF,Graphic Card,19,Graphics_OUGA12_FH,"CRD,GRPHC,2G,R5-340,OUGA12,FH",2505,62421,SWORDFISH MT,PATRICIA_COSTA (OPTIPLEX DT),26-03-2016,30-01-2016,2,CTO,17:43.1
E10000,8XG1T,Wireless,8,CRD_WRLES_M.2_INTEL8260_WW,"CRD,WRLES,M.2,INTEL8260,WW",2190,62853,PARKCITY14BTX,BTX_LATITUDE,16-04-2016,06-02-2016,30,BTS,57:56.9
E10000,Y8R2G,Memory,13,MEM_PR_DDR4_2133_4GB_4Gbx8SR_LV,"DIMM,4GB,2133,1RX8,4G,DDR4,R",2190,73081,PR30550GRAPPLE,ROBBIE_FITZGERALD_ESG_LARGE_ORDERS,02-04-2016,10-10-2015,0,CTO,51:30.0
M10000,81WMJ,Wireless,8,CRD_WRLES_M.2_7265AGN_D0,"CRD,WRLES,M.2,7265AGN,D0",5000004,56743,MARBLE FALLS14CTO,NUR_WARDAH_UMAR,07-05-2016,13-02-2016,0,CTO,57:56.9
C40000,4YC5N,ODM Mechanical,13,"4YC5N-ASSY,CVR,LCD,NT,EDP,WWAN,E7270","ASSY,CVR,LCD,NT,EDP,WWAN,E7270",5000948,62904,BEAVERCREEK12BTX,BTX_LATITUDE,16-04-2016,09-04-2016,2,BTO,00:02.3
C40000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",5000947,57617,CRESTED BUTTECTO,FLORA_HAN,06-08-2016,12-03-2016,0,CTO,21:27.0
E10000,7RJNT,SSD_NB_DT,8,SSD_NB_2_5_256GB_SATA3_LC,"SSDR,256,S3,7,SANDISK,Z400S,LC",2190,55596,TIGRIS AIO,KEN_HOGAN_COMMERCIAL_HDD,11-03-2017,23-04-2016,1,CTO,59:38.0
C40000,VN3N0,Battery,13,Iris/Tulip/VG14/Loveland_15_17_4_2.8_PRIMARY,"BTRY,PRI,40WHR,4C,LITH,SIMPLO",5000947,60146,TULIP14BDWBTX,BTX_PERSONAL_NOTEBOOKS,24-09-2016,02-01-2016,0,BTS,21:42.6
BRH,H57Y9,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,DR3L,NWMX1,BCC,S",5364,55725,CEDAR15HSWBTX,BTX_PERSONAL_NOTEBOOKS_BRZ,20-02-2016,06-02-2016,0,BTO,57:56.9
E10000,GKM4Y,ODD Mechanical,13,GKM4Y_SCR,"SCR,M2X5,FLH,MSCR,CS,E6320",2190,57520,HOUSTON14CTOE,DIARMUID_RYAN_LATITUDE,17-12-2016,30-01-2016,0,CTO,17:43.1
DAO,JNKWD,ADPT,13,Adapter_X65W_L6_3P_7.4_WW,"ADPT,AC,65W,LTON,3P,L6,E5",1865,80399,PR53214GO14MLKAE,DEBRALEA_ROGERS(LARGE ORDERS),16-07-2016,19-03-2016,0,CTO,15:39.5
M10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",5000004,61343,MIRAMAR 15 CTO,BOON_SIM_LEE,24-09-2016,07-11-2015,208,CTO,02:40.4
BRH,3FX6M,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,DR3L,N2M64,BCC,S",2505,62443,WHITEFISH MFF,PATRICIA_COSTA (OPTIPLEX DT),21-01-2017,23-04-2016,11,CTO,59:38.0
I10000,5P30F,HDD_NB_DT,8,HDD_1TB_SATA_6G_DT,"HD,1T,S3,7.2K,3.5,512E,XL1000B",5001415,51628,TULUM,CHAI_FERN_TAN HDD,12-11-2016,02-01-2016,0,CTO,21:42.6
DAO,JDX5Y,ODM Mechanical,13,"JDX5Y-KIT,CVR,BZL,HNG,N-TCH,WW,LL14","KIT,CVR,BZL,HNG,N-TCH,WW,LL14",1865,79341,PR52615LVELND14B,DEBRALEA_ROGERS(LARGE ORDERS),14-05-2016,23-04-2016,0,CTO,59:38.0
C40000,NKHKV,ODM Mechanical,13,"NKHKV-ASSY,CVR,HNG CAP,R,N-TCH,E5470","ASSY,CVR,HNG CAP,R,N-TCH,E5470",5000947,62854,PARKCITY14CTO,PHOAY_HOON_TAN (LATI LCD),19-03-2016,24-10-2015,2,CTO,02:40.4
E10000,XF6VJ,ODD,13,XF6VJ_CFG,"ASSY,BZL,DVDRW,SLIM,MT/SFF,D7",2190,62415,WHITEFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,31-10-2015,24-10-2015,0,BTS,02:40.4
E10000,8X21Y,Keyboard_NBK,17,"NBKYBD_KYBD,83,N-EEUR,M14ISF","KYBD,83,N-EEUR,M14ISF",2190,54983,ROUND ROCK,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,29-10-2016,24-10-2015,0,CTO,02:40.4
E10000,531R8,Memory,13,MEM_UDIMM_DDR3_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3,NU",2190,54089,TIGRISMTBTX,BTX_OPTIPLEX_DESKTOPS,07-05-2016,03-10-2015,0,BTS,51:30.0
M10000,C7F2G,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,512E,7,AQUACSLIM",5000945,55590,RHINE AIO,WENDY_SOO,24-10-2015,17-10-2015,126,CTO,02:40.4
C40000,VN3N0,Battery,13,Iris/Tulip/VG14/Loveland_15_17_4_2.8_PRIMARY,"BTRY,PRI,40WHR,4C,LITH,SIMPLO",5000947,60149,TULIP14SKLBTX,BTX_PERSONAL_NOTEBOOKS,24-09-2016,02-01-2016,0,BTS,21:42.6
M10000,4CHP6,ODM Mechanical,13,"4CHP6-ASSY,CVR,HNG CAP,N-T HD,R,H14","ASSY,CVR,HNG CAP,N-T HD,R,H14",5000004,57521,HOUSTON14CTO,PHOAY_HOON_TAN (LATI LCD),13-02-2016,13-02-2016,39,CTO,57:56.9
E10000,K57GX,Wireless,8,CRD_WRLES_M.2_7265AC_D0,"CRD,WRLES,M.2,7265AC,D0",2190,57497,GOLIADMLK14CTOE,MIKE_SIMMONDS_COMMERCIAL_CRD_BTY,09-01-2016,05-12-2015,3646,CTO,02:40.4
DAO,GPG81,ODM Mechanical,13,"GPG81-KIT,CVR,LCD,N-TCH,BLK,3558","KIT,CVR,LCD,N-TCH,BLK,3558",1865,59385,IRIS15SKLBTX,STEFANIE_PEREZ,27-02-2016,26-09-2015,96,CTO,51:30.0
M10000,V359T,ODM Mechanical,13,V359T_CFG,"ASSY,CMRA,0.92M,W/2 MIC,TULIP",5000236,60146,TULIP14BDWBTX,PHOAY_HOON_TAN (PERSONAL NB),16-01-2016,16-01-2016,0,CTO,14:57.8
E10000,G744Y,ODD Mechanical,13,G744Y_CFG,"ASSY,BZL,DVD,SLIM,MT/SFF,D7",2190,62412,TRIGGERFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,14-11-2015,26-09-2015,51,BTO,51:30.0
I10000,JDDXD,ODD Mechanical,13,JDDXD - Arrowhead-Filler,"ASSY,FILLER,F5,ODD,USFF,780",5000236,54091,TIGRISSFFBTX,BTX_OPTIPLEX_DESKTOPS,20-02-2016,24-10-2015,27,BTO,02:40.4
M10000,VR648,Memory,13,MEM_UDIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,U",5000004,62415,WHITEFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,13-08-2016,05-12-2015,40,BTO,02:40.4
M10000,61H6H,Memory,13,MEM_UDIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,NU",5000004,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,09-07-2016,06-02-2016,0,BTO,57:56.9
C40000,GKM4Y,ODD Mechanical,13,GKM4Y_SCR,"SCR,M2X5,FLH,MSCR,CS,E6320",5001417,53539,ALPINE 14,SHIRLEY_CHEN,14-11-2015,24-10-2015,0,CTO,02:40.4
M10000,62CM0,Keyboard_NBK,17,"NBKYBD_KYBD,82,US-INTL,M14ISU","KYBD,82,US-INTL,M14ISU",5000236,57495,GOLIADMLK12CTOE,ELISE_TAN (NBK_KYBD),24-09-2016,12-03-2016,0,CTO,21:27.0
M10000,7TCC3,Keyboard_DT,17,"NBKYBD_KIT,KYBD,80,US,ENG,M14NSCB2","KIT,KYBD,80,US,ENG,M14NSCB2",5000005,60825,BOLDPEAK2,ELISE_TAN (NBK_KYBD),23-07-2016,03-10-2015,0,CTO,51:30.0
M10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",5000236,74360,IRIS15AMDBTX,BTX_PERSONAL_NOTEBOOKS,18-02-2017,12-03-2016,0,BTO,21:27.0
M10000,JNKWD,ADPT,13,Adapter_X65W_L6_3P_7.4_WW,"ADPT,AC,65W,LTON,3P,L6,E5",5000004,56153,COLUMBUS12CTO,MOHD_KAMAL_BAKAR (ADAPTER),21-05-2016,03-10-2015,0,CTO,51:30.0
M10000,29MKK,Speaker,18,29MKK - Speaker,"ASSY,SPKR,1W,RND,23MM,HF,990",5000004,54091,TIGRISSFFBTX,BTX_OPTIPLEX_DESKTOPS,27-08-2016,02-04-2016,0,BTO,56:43.7
DAO,R4FXV,SSD_NB_DT,8,SSD_NB_M2_2280_512GB_SATA,"SSDR,512,S3,2280,SAMSUNG,PM851",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,11-02-2017,23-04-2016,0,BTO,59:38.0
C40000,XP5PX,HDD_NB_DT,8,HDD_NB_2_5_1TB_5400_SATA3,"HD,1TB,S3,5.4,512E,ST,M8BP2,16",30000,60150,TULIP15SKLBTX,BTX_PERSONAL_NOTEBOOKS,28-05-2016,07-11-2015,0,BTS,02:40.4
DAO,N7GG6,HDD_NB_DT,8,HDD_NB_2_5_500GB_SATA3_HYB,"HD,500GB,S3,512E,7MM,KAHV-SSH",1865,74475,PR49283AMAZONMTE,JACQUEL_HIGHTOWER(LARGE ORDERS),19-11-2016,16-01-2016,0,CTO,14:57.8
C40000,RC574,CORD,10,POWERCORD_RC574,"CORD,PWR,125V,TIE-WRAP,3FT,JPN",30000,60705,VANGOGH15BDWBTX,BTX_VOSTRO_NOTEBOOKS,02-07-2016,07-05-2016,0,BTS,32:44.2
DAO,09NK2,MOUSE,8,MSE_ENTRY_OPTICAL_Sapphire_WW_PE_Black,"KIT,MSE,USB,WW,PE,MS116,PMX,B",1865,78317,PR51949SONOMA,JACQUEL_HIGHTOWER(LARGE ORDERS),20-02-2016,23-01-2016,0,CTO,11:48.7
DAO,JVF02,ODD Mechanical,13,JVF02_SCR_M3X6MM,"SCR,M3X6MM,PNH,STPG,ZPS",1865,77639,PR51711TIGRISAIO,DEBRALEA_ROGERS(LARGE ORDERS),17-12-2016,13-02-2016,0,CTO,57:56.9
M10000,N95VK,Nic Card,22,N95VK_SCR_M3X3MM,"SCR,M3X3MM,PHH,FLH,BLACK,DF",5000004,56834,DOGFISH 9 BTX,BTX_OPTIPLEX_DESKTOPS,17-09-2016,03-10-2015,0,BTO,51:30.0
C40000,KXTTW,ADPT,13,ADAPTER_45W_L6_3P_4.5_WW_M14,"ADPT,AC,45W,LTON,3P,4.5,LC,WW",5000947,60150,TULIP15SKLBTX,BTX_PERSONAL_NOTEBOOKS,14-01-2017,09-04-2016,0,BTS,00:02.3
C10000,JY0YN,Wireless,8,CRD_WRLESS_DW1707,"CRD,WRLES,M2,DW1707BGN,WW,CHNY",5000960,61688,LOTUSSFFBTX,BTX_PERSONAL_DESKTOPS,04-06-2016,30-04-2016,159,BTO,32:44.2
C10000,7FM7R,SSD_NB_DT,8,SSD_NB_M2_2242_32GB_SATA,"SSDR,32,S3,2242,LITEON,CS1",5000960,61179,POPPY24BTX,BTX_PERSONAL_DESKTOPS,26-03-2016,12-03-2016,92,BTO,21:27.0
E10000,DV0RH,MOUSE,8,MSE_ENTRY_OPTICAL_Sapphire_WW_PE_Black,"KIT,MSE,USB,WW,PE,MS116,LTON,B",2190,62410,TRIGGERFISHCTO,EVELYN_MCLAUGHLIN_CONSUMER_KYB,09-07-2016,16-04-2016,1550,CTO,46:40.9
DAO,M8V41,Docking,8,"M8V41-KIT,APR,II,E-SRS,240,DAO","KIT,APR,II,E-SRS,240,DAO",1865,57374,FIGTREETAA1,POI_LING_NG_DOCKING_RELATIONSHIPNB,04-06-2016,24-10-2015,0,CTO,02:40.4
E10000,HYK2D,HDD_NB_DT,8,HDD_NB_2_5_250GB_7200_SATA3,"HD,250G,S3,7.2,7,512E,JAGC7-RF",2190,62443,WHITEFISH MFF,KEN_HOGAN_COMMERCIAL_HDD,27-08-2016,14-05-2016,17,CTO,32:44.2
DAO,1N1FY,Wireless,8,1N1FY,"MDM,WRLES,DW5808,4G,HF",1865,53551,ALPINE14CTO,CHEE_KEAT_CHONG(WIRELESS_RELATIONSHIPNB),02-04-2016,05-12-2015,0,CTO,02:40.4
E10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",2190,60150,TULIP15SKLBTX,BTX_PERSONAL_NOTEBOOKS,20-08-2016,07-11-2015,1216,BTO,02:40.4
M10000,4DXYW,Keyboard_NBK,17,"NBKYBD_KYBD,82,THAI,M14ISFBP","KYBD,82,THAI,M14ISFBP",5000005,62908,BEAVERCREEK14CTO,ELISE_TAN (NBK_KYBD),20-08-2016,09-01-2016,44,CTO,13:36.0
C10000,75KKT,ODM Mechanical,13,"75KKT-HNG,CAP,RT,N-TCH,E7270","HNG,CAP,RT,N-TCH,E7270",5000960,62904,BEAVERCREEK12BTX,BTX_LATITUDE,02-04-2016,16-04-2016,0,BTO,46:40.9
M10000,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",5000005,63886,PANDORA15SKLBTX,BTX_PERSONAL_NOTEBOOKS,21-05-2016,23-01-2016,60,BTO,11:48.7
DAO,DKC2X,ODD,13,RMSD_9_5_DVD_SATA_Bare_Std,"DVD,8X,SATA,9.5T,DU90N,HLDS",1865,62412,TRIGGERFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,23-04-2016,30-01-2016,552,BTS,17:43.1
I10000,9RCDC,ADPT,13,ADAPTER_ARMSTRONG_Rug_90W_L6_3P_ICC,"ADPT,AC,90W,LTON,3P,INDIA",5000236,82322,PR47343GOLI14MLK,LANSON_LIN,03-09-2016,26-03-2016,0,CTO,21:48.5
E10000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",2190,62412,TRIGGERFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,20-02-2016,03-10-2015,15,BTO,51:30.0
E10000,K2W44,Wireless,8,MDM_DW5809E,"MDM,WRLES,DW5809E,4G,HF",2190,57494,GOLIADMLK12BTXE,MIKE_SIMMONDS_COMMERCIAL_CRD_BTY,20-02-2016,13-02-2016,0,CTO,57:56.9
E10000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",2190,62411,TRIGGERFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,19-03-2016,26-09-2015,21,BTO,51:30.0
E10000,16VP1,ODD,13,Cable_16VP1,"ASSY,CBL,SATA,ST,280MM,BLK,990",2190,54088,TIGRIS,KEN_HOGAN_COMMERCIAL_HDD,20-08-2016,09-01-2016,0,CTO,13:36.0
C40000,DV0RH,MOUSE,8,MSE_ENTRY_OPTICAL_Sapphire_WW_PE_Black,"KIT,MSE,USB,WW,PE,MS116,LTON,B",5000947,82560,PR41545AMAZONSFF,LANSON_LIN,04-02-2017,09-04-2016,0,CTO,00:02.3
C10000,F037K,Cable,13,Sandstorm_CSTACK_2.5*8,"ASSY,CBL,MPERC,2.5X8,APL,R730",5000960,56532,AVALON7910RCTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),17-10-2015,17-10-2015,5,CTO,02:40.4
DAO,0T52D,SSD_NB_DT,8,SSD_NB_M2_2280_256GB_SATA,"SSDR,256,S3,2280,SAMSUNG,PM871",1865,62904,BEAVERCREEK12BTX,BTX_LATITUDE,06-08-2016,05-12-2015,1056,BTS,02:40.4
DAO,N7GG6,HDD_NB_DT,8,HDD_NB_2_5_500GB_SATA3_HYB,"HD,500GB,S3,512E,7MM,KAHV-SSH",1865,53302,DIESEL17GREYFED,TOONG_SIN_WONG_RELATIONSHIPNB,19-11-2016,16-01-2016,0,CTO,14:57.8
M10000,KJW6K,Keyboard_DT,17,KYBD_Burgundy_US_DAO_ROW_POS_W8,"KIT,MSE/KYBD,W8,WRLES,US",5000004,62413,WHITEFISHCTO,ELISE_TAN (DT_KYBD),23-07-2016,13-02-2016,3,CTO,57:56.9
M10000,5TFCY,Battery,13,Houston12/14/15_3_Primary_Thin,"BTRY,PRI,38WHR,3C,LITH,SIMPLO",5000005,57513,HOUSTON12BTX,BTX_LATITUDE,23-07-2016,06-02-2016,0,BTO,57:56.9
E10000,6GDYJ,CORD,10,6GDYJ_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,EUR",2190,60812,VENENOBTX,KENNETH_HOGAN_ADAPTERS_POWERCORDS,19-11-2016,30-01-2016,0,CTO,17:43.1
E10000,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",2190,76043,MIMOSASKLBTX,BTX_PERSONAL_DESKTOPS,14-01-2017,13-02-2016,0,BTO,57:56.9
E10000,6C3W2,ADPT,13,Adapter_X90W_L6_3P_7.4_WW,"ADPT,AC,90W,LTON,3P,L6,E5",2190,199,PARTS,KENNETH_HOGAN_ADAPTERS_POWERCORDS,06-08-2016,10-10-2015,6,CTO,51:30.0
M10000,FHKK7,ODM Mechanical,13,Camera_NB HD 2x mic E6 FHKK7,"ASSY,CMRA,HD,0.92M,W/MIC",5000005,57519,HOUSTON14BTX,BTX_LATITUDE,06-08-2016,16-04-2016,0,BTO,46:40.9
C40000,FN6XK,Memory,13,MEM_UDIMM_DDR4_2133_8GB,"DIMM,8GB,2133,2RX8,4G,DDR4,NU",5001417,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,16-07-2016,19-03-2016,2,BTO,15:39.5
C10000,TC2P0,Graphic Card,19,Gfx_Crd_TC2P0,"CRD,GRPHC,OHGA5,NV,GTX745",5000960,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,21-05-2016,27-02-2016,0,BTO,52:53.0
M10000,V359T,ODM Mechanical,13,V359T_CFG,"ASSY,CMRA,0.92M,W/2 MIC,TULIP",5000236,60146,TULIP14BDWBTX,PHOAY_HOON_TAN (PERSONAL NB),16-01-2016,16-01-2016,0,CTO,14:57.8
DAO,379T0,Graphic Card,19,"CRD,GRPHC,1GB,K620","CRD,GRPHC,2GB,K620,V2",1865,62526,FARALLONMTCTO,FIONA_WOO_GRAPHIC_OPTI/PWS_DT,03-09-2016,06-02-2016,439,CTO,57:56.9
M10000,61H6H,Memory,13,MEM_UDIMM_DDR4_2133_4GB,"DIMM,4GB,2133,1RX8,4G,DDR4,NU",5000945,62422,SWORDFISH SFF,QUEENNIE_SAW (MEMDT),26-11-2016,23-04-2016,2419,CTO,59:38.0
M10000,VR648,Memory,13,MEM_UDIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,U",5000004,61687,LOTUSMTBTX,BTX_PERSONAL_DESKTOPS,13-08-2016,05-12-2015,18,BTO,02:40.4
C40000,6H22T,ADPT,13,Adapter_Armstrong_90W_L6_3P_WW_4.5mm,"ADPT,AC,90W,ACBL,3P,L6,4.5MM",5000947,61710,TAHOESOCSFFBTX,MOHD_KAMAL_BAKAR (ADAPTER),30-04-2016,13-02-2016,60,CTO,57:56.9
DAO,0VPRV,SSD_NB_DT,8,SSD_NB_M2_2280_512GB_PCIe_NVMe_HP,"SSDR,512G,P34,80D3,SM951,HPR",1865,61333,BERLINETTA P,TOONG_SIN_WONG_RELATIONSHIPNB,25-06-2016,06-02-2016,126,CTO,57:56.9
C10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",5000960,57495,GOLIADMLK12CTOE,SHIRLEY_CHEN,15-10-2016,06-02-2016,0,CTO,57:56.9
M10000,XKTC2,Nic Card,22,XKTC2_ASSY_CRD,"ASSY,CRD,I/O,PCIE,PRL,LPF,V3",5000945,54097,TIGRIS SFF,SERENA_YANG,09-07-2016,20-02-2016,0,CTO,57:56.9
M10000,KKMYD,Graphic Card,19,Dongle_DP-to-DVI-D(SL),"ADPT,CON,DNGL,DP2DVISL",5000945,56530,AVALON7910CTO,SERENA_YANG,25-02-2017,02-04-2016,0,CTO,56:43.7
C40000,NCRHW,ODD Mechanical,13,NCRHW_KIT_BZL,"KIT,BZL,BRKT,ODD,AIO,3240",5001417,62417,CODAIOCTO,NORMAWARZURA_MAT (RMSD_APJ),06-08-2016,21-11-2015,14,CTO,02:40.4
DAO,D19TR,Keyboard_NBK,17,"NBKYBD_KYBD,82,US,ENG,M14ISFBP","KYBD,82,US,ENG,M14ISFBP",1865,75366,PR50404HOUSTN14O,JACQUEL_HIGHTOWER(LARGE ORDERS),16-07-2016,07-11-2015,0,CTO,02:40.4
M10000,750CJ,ODD Mechanical,13,750CJ_SCR,"SCR,M2X2MM,PHH,MSCR,NPL",5000005,61710,TAHOESOCSFFBTX,BTX_VOSTRO_DESKTOPS,13-08-2016,31-10-2015,0,BTO,02:40.4
E10000,GPFNK,Wireless,8,CRD_WRLES_7260AC_M.2,"CRD,WRLES,7260AC,M.2",2190,56835,DOGFISH 3 BTX,BTX_OPTIPLEX_DESKTOPS,06-08-2016,03-10-2015,0,BTO,51:30.0
E10000,531R8,Memory,13,MEM_UDIMM_DDR3_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3,NU",2190,79843,PR33821TIGRISMTE,WILLIAM_O'DRISCOLL_DT_LARGE_ORDERS,10-09-2016,13-02-2016,0,CTO,57:56.9
E10000,302FV,Keyboard_NBK,17,"302FV-KYBD,83,POR,M14ISFBP","KYBD,83,POR,M14ISFBP",2190,62907,BEAVERCREEK14BTX,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,23-04-2016,26-12-2015,9,CTO,21:42.6
E10000,819DG,CORD,10,819DG_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,DEN",2190,60825,BOLDPEAK2,KENNETH_HOGAN_ADAPTERS_POWERCORDS,02-04-2016,06-02-2016,5,CTO,57:56.9
E10000,36NN2,Keyboard_NBK,17,"NBKYBD_KYBD,83,GER,M14ISU","KYBD,83,GER,M14ISU",2190,59670,PLANOBCTO,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,30-07-2016,12-03-2016,7,CTO,21:27.0
C40000,N95VK,Nic Card,22,N95VK_SCR_M3X3MM,"SCR,M3X3MM,PHH,FLH,BLACK,DF",5001416,62423,SWORDFISH MFF,SERENA_YANG,12-12-2015,07-11-2015,2,CTO,02:40.4
E10000,MGJN9,ADPT,13,Adapter_Cavendish_65W_L6_3P_WW_4.5mm,"ADPT,AC,65W,LTON,3P,L6,4.5MM",2190,56834,DOGFISH 9 BTX,BTX_OPTIPLEX_DESKTOPS,12-03-2016,14-11-2015,0,BTP,02:40.4
C10000,MR0KJ,Projector,17,PROJ-4350,"KIT,FPR,4350,APCC/CCC",5000960,199,PARTS,KAE_SHIN_HOH,09-04-2016,07-11-2015,0,CTO,02:40.4
DAO,UW269,CORD,10,POWERCORD_UW269,"CORD,PWR,250V,10A,1.8M,C13,BRA",1865,53292,DIESEL 17,KHAI_SHIAN_TAN,14-01-2017,23-01-2016,0,CTO,11:48.7
C10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",5000960,57495,GOLIADMLK12CTOE,SHIRLEY_CHEN,15-10-2016,06-02-2016,0,CTO,57:56.9
E10000,5X28J,Keyboard_NBK,17,"NBKYBD_KYBD,81,TUR,M15NSC-BU","KYBD,81,TUR,M15NSC-BU",2190,61333,BERLINETTA P,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,07-05-2016,19-12-2015,5,CTO,02:40.4
C10000,N2VFR,Wireless,8,CRD_WRLES_3160AC_M.2,"CRD,WRLES,3160AC,M.2",5000960,61175,ORCBSW24BTX,BTX_PERSONAL_DESKTOPS,17-09-2016,02-04-2016,0,BTO,56:43.7
C10000,KKMYD,Graphic Card,19,Dongle_DP-to-DVI-D(SL),"ADPT,CON,DNGL,DP2DVISL",5000960,62530,FARALLONMTFCTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),17-09-2016,03-10-2015,5,CTO,51:30.0
C10000,55084,CORD,10,PowerCord_55084,"CORD,PWR,250V,6 FT,CHI",5000960,85348,PR42966SANDOEM,CHOON_KOOI_LIM,21-05-2016,14-05-2016,0,CTO,32:44.2
C40000,KWFFN,Battery,13,Goliad_12_4_Primary_Thin_VPro,"BTRY,PRI,45WHR,4C,LITH,SIMP",5001416,199,PARTS,NORMAWARZURA_MAT (BATTERY_APJ),29-10-2016,28-11-2015,25,CTO,02:40.4
C10000,XP5PX,HDD_NB_DT,8,HDD_NB_2_5_1TB_5400_SATA3,"HD,1TB,S3,5.4,512E,ST,M8BP2,16",5000960,61176,ORCSKL24BTX,BTX_PERSONAL_DESKTOPS,16-01-2016,10-10-2015,0,BTO,51:30.0
DAO,NHDXG,Nic Card,22,ESG_Backplane_SandstormXD_4x25,"ASSY,CRD,BKPLN,2X2.5,R730XD,V2",1865,57000,SANDSTORMXD  OEM,RACHNA_SHETTY_PCBA,02-07-2016,05-12-2015,64,CTO,02:40.4
